timestamp,device_id,name,T_i,H_i,T_e,H_e,ble_sps_T,ble_sps_H,ble_tb2_T,ble_tb2_H,light,exhaust,circulation
1777433182.220909,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433182.220909,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433242.326035,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.65,19.92,62.72,20.16,63.61,19.6875,63.0,0,27,97
1777433242.326035,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433242.326035,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433242.326035,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433242.326035,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433302.330902,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.9,63.65,19.89,62.68,20.22,63.67,19.625,63.0,0,27,92
1777433302.330902,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433302.330902,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433302.330902,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433302.330902,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433362.3772109,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.65,19.9,62.7,20.05,63.6,19.6875,63.0,0,27,51
1777433362.3772109,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433362.3772109,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433362.3772109,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433362.3772109,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433422.3806112,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.9,63.61,19.9,62.65,19.99,63.58,19.6875,63.0,0,27,14
1777433422.3806112,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433422.3806112,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433422.3806112,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433422.3806112,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433482.475008,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.66,19.86,62.69,20.09,63.58,19.625,63.0,0,27,38
1777433482.475008,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433482.475008,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433482.475008,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433482.475008,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433542.553714,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.63,19.89,62.75,20.22,63.54,19.625,62.9375,0,27,82
1777433542.553714,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433542.553714,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433542.553714,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433542.553714,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433602.646763,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.65,19.86,62.67,20.09,63.64,19.6875,63.0,0,27,99
1777433602.646763,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433602.646763,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433602.646763,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433602.646763,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433662.686222,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.68,19.87,62.72,20.09,63.55,19.625,63.0,0,27,55
1777433662.686222,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433662.686222,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433662.686222,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433662.686222,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433722.7590342,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.87,63.66,19.89,62.72,20.09,63.7,19.6875,63.0,0,27,19
1777433722.7590342,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433722.7590342,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433722.7590342,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433722.7590342,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433782.852591,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.7,19.87,62.71,20.22,63.59,19.625,63.0,0,27,20
1777433782.852591,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433782.852591,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433782.852591,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433782.852591,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433842.879895,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.63,19.9,62.69,20.09,63.6,19.625,62.9375,0,27,58
1777433842.879895,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433842.879895,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433842.879895,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433842.879895,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433902.891424,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.86,63.69,19.84,62.71,20.22,63.66,19.625,63.0,0,27,99
1777433902.891424,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433902.891424,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433902.891424,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433902.891424,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777433962.9083588,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.86,63.67,19.86,62.73,20.1,63.56,19.625,63.0,0,27,79
1777433962.9083588,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777433962.9083588,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777433962.9083588,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777433962.9083588,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434023.025367,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.9,63.69,19.89,62.68,20.09,63.67,19.625,63.0,0,27,38
1777434023.025367,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434023.025367,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434023.025367,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434023.025367,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434083.113272,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.87,63.68,19.86,62.76,20.22,63.61,19.625,63.0,0,27,16
1777434083.113272,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434083.113272,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434083.113272,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434083.113272,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434143.218653,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.91,63.73,19.89,62.75,20.22,63.68,19.625,63.0,0,27,50
1777434143.218653,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434143.218653,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434143.218653,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434143.218653,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434203.240244,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.69,19.86,62.74,20.09,63.56,19.625,63.0,0,27,89
1777434203.240244,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434203.240244,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434203.240244,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434203.240244,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434263.3325608,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.74,19.84,62.75,20.09,63.6,19.625,63.0,0,27,97
1777434263.3325608,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434263.3325608,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434263.3325608,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434263.3325608,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434323.341812,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.9,63.66,19.86,62.72,20.22,63.75,19.6875,63.0,0,27,44
1777434323.341812,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434323.341812,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434323.341812,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434323.341812,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434383.3858361,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.73,19.86,62.73,20.22,63.7,19.625,63.0,0,27,16
1777434383.3858361,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434383.3858361,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434383.3858361,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434383.3858361,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434443.458702,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.86,63.7,19.87,62.74,20.09,63.6,19.625,63.0,0,27,24
1777434443.458702,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434443.458702,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434443.458702,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434443.458702,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434503.479743,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.69,19.84,62.74,20.25,63.71,19.625,63.0,0,27,63
1777434503.479743,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434503.479743,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434503.479743,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434503.479743,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434563.491353,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.86,63.7,19.84,62.72,20.02,63.62,19.625,63.0,0,27,99
1777434563.491353,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434563.491353,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434563.491353,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434563.491353,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434623.592832,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.89,63.67,19.83,62.71,20.09,63.68,19.625,63.0,0,27,77
1777434623.592832,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434623.592832,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434623.592832,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434623.592832,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434683.6427362,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.87,63.66,19.84,62.7,20.22,63.62,19.625,63.0,0,27,19
1777434683.6427362,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434683.6427362,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434683.6427362,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434683.6427362,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777434689.67452,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.87,63.66,19.87,62.73,20.22,63.62,19.625,63.0,0,27,33
1777434689.67452,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777434689.67452,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777434689.67452,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777434689.67452,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777441918.0239859,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,,,,,,,,,,,
1777441918.0239859,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777441918.0239859,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777441918.0239859,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777441918.0239859,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444467.027411,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,,,,,,,,,,,
1777444467.027411,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444467.027411,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444467.027411,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444467.027411,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444527.1299,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.66,62.72,19.66,61.85,19.97,62.4,19.5,62.0625,0,27,23
1777444527.1299,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444527.1299,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444527.1299,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444527.1299,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444587.1461508,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.66,62.76,19.66,61.85,19.83,62.47,19.4375,62.0,0,27,62
1777444587.1461508,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444587.1461508,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444587.1461508,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444587.1461508,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444647.1783621,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.66,62.67,19.66,61.81,19.97,62.45,19.4375,62.0,0,27,95
1777444647.1783621,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444647.1783621,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444647.1783621,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444647.1783621,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444707.267827,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.62,62.62,19.62,61.72,19.95,62.32,19.4375,61.9375,0,27,73
1777444707.267827,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444707.267827,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444707.267827,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444707.267827,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444767.3255858,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.62,62.54,19.63,61.71,19.84,62.31,19.4375,61.875,0,27,32
1777444767.3255858,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444767.3255858,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444767.3255858,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444767.3255858,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444827.408045,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.59,62.5,19.61,61.6,19.83,62.26,19.4375,61.8125,0,27,14
1777444827.408045,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444827.408045,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444827.408045,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444827.408045,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444887.460806,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.61,62.47,19.61,61.6,19.97,62.24,19.4375,61.8125,0,27,51
1777444887.460806,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444887.460806,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444887.460806,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444887.460806,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777444947.4868312,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.59,62.43,19.59,61.49,19.83,62.05,19.4375,61.75,0,27,91
1777444947.4868312,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777444947.4868312,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777444947.4868312,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777444947.4868312,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445007.495672,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.58,62.41,19.56,61.53,19.9,62.09,19.4375,61.6875,0,27,95
1777445007.495672,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445007.495672,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445007.495672,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445007.495672,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445067.563322,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.56,62.33,19.58,61.43,19.97,61.96,19.375,61.6875,0,27,62
1777445067.563322,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445067.563322,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445067.563322,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445067.563322,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445127.6643488,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.54,62.3,19.52,61.44,19.83,61.98,19.4375,61.5625,0,27,14
1777445127.6643488,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445127.6643488,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445127.6643488,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445127.6643488,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445187.676138,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.55,62.25,19.56,61.43,19.83,62.05,19.375,61.5625,0,27,29
1777445187.676138,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445187.676138,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445187.676138,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445187.676138,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445247.7404711,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.55,62.24,19.56,61.36,19.9,61.94,19.4375,61.5625,0,27,68
1777445247.7404711,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445247.7404711,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445247.7404711,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445247.7404711,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445307.776563,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.54,62.26,19.54,61.39,19.72,61.9,19.375,61.5625,0,27,99
1777445307.776563,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445307.776563,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445307.776563,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445307.776563,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445367.892579,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.54,62.15,19.55,61.29,19.74,61.93,19.375,61.5625,0,27,70
1777445367.892579,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445367.892579,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445367.892579,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445367.892579,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445427.9729211,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.52,62.21,19.54,61.31,19.9,62.0,19.375,61.5,0,27,29
1777445427.9729211,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445427.9729211,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445427.9729211,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445427.9729211,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445488.0306501,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.54,62.16,19.55,61.35,19.87,61.94,19.375,61.5,0,27,20
1777445488.0306501,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445488.0306501,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
1777445488.0306501,E82776C8-C1D0-6A0D-2010-D5E80EFD3B21,TP351S (987A),,,,,,,,,,,
1777445488.0306501,C898B4F2-B452-7502-1A67-0536E77D49EA,sps,,,,,,,,,,,
1777445548.065706,E697B52A-2E7F-D41E-BC4D-2D027CB38D0B,LGS_Sensor_New,19.54,62.1,19.55,61.25,19.82,61.97,19.375,61.5,0,27,56
1777445548.065706,827482CC-A977-43D7-835E-8E8B6978E66A,LGS_Sensor,,,,,,,,,,,
1777445548.065706,FABCEA8B-7EC8-2594-4879-2B3B63989660,ThermoBeacon2,,,,,,,,,,,
